Área Total,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta
162.0,4,3,0,17,2,532800.0
45.0,2,1,0,99,99,180000.0
70.0,0,0,0,99,99,666000.0
536.0,10,6,1,99,99,814000.0
269.0,4,4,2,99,99,1184000.0
382.23,5,3,2,5,0,2127500.0
204.0,4,2,2,22,3,876900.0
175.0,6,5,1,17,2,536500.0
260.3,6,3,1,20,3,1184000.0
126.33,3,2,0,5,0,569800.0
296.03,5,1,2,7,1,1443000.0
220.0,3,2,2,99,99,906500.0
180.0,3,3,1,99,99,499500.0
265.33,4,3,3,5,0,1846300.0
380.0,11,4,1,99,99,999000.0
105.25,4,3,2,99,99,758500.0
343.0,4,5,0,99,99,658600.0
167.8,5,3,1,99,99,218300.0
116.0,2,1,1,99,99,814000.0
170.0,5,2,2,2,0,1846300.0
157.24,3,4,0,99,99,286380.0
54.36,0,0,0,99,99,370000.0
303.0,12,6,1,20,3,1017500.0
62.7,2,2,1,22,3,277500.0
463.21,8,5,3,5,0,2220000.0
250.0,6,4,1,99,99,666000.0
171.24,6,0,1,16,2,555000.0
45.0,2,1,2,99,99,140000.0
280.1,5,3,2,99,99,1036000.0
300.0,5,2,2,99,99,1313500.0
181.0,4,3,2,26,4,789000.0
328.0,5,3,10,99,99,1794500.0
168.0,4,2,2,2,0,2312500.0
293.0,0,4,3,35,5,1405630.0
160.0,1,1,1,99,99,259000.0
136.0,4,4,2,99,99,795500.0
81.8,2,3,0,99,99,314500.0
140.0,11,5,0,99,99,943500.0
473.0,6,4,2,2,0,2830500.0
237.5,5,4,0,99,99,1087800.0
276.0,8,3,0,99,99,358900.0
150.0,4,2,1,8,1,1110000.0
200.0,7,10,0,25,4,925000.0
351.0,0,0,0,99,99,2368000.0
286.2,4,3,0,99,99,531690.0
510.0,19,16,0,13,2,1202500.0
90.9,2,2,1,16,2,388500.0
239.2,3,3,0,99,99,2179300.0
250.0,5,3,1,99,99,444000.0
210.0,5,2,1,99,99,516150.0
0.0,6,3,0,99,99,592000.0
60.0,1,1,1,99,99,416250.0
220.0,3,2,0,99,99,481000.0
120.0,4,1,0,17,2,222000.0
350.0,6,4,1,2,0,884300.0
430.0,5,4,3,4,0,2960000.0
360.0,8,8,0,99,99,573500.0
112.0,0,0,0,34,5,1702000.0
130.0,5,3,1,99,99,481000.0
100.0,3,1,1,16,2,432900.0
120.59,2,2,1,99,99,510600.0
350.0,5,6,0,2,0,2541900.0
375.0,4,4,2,2,0,925000.0
90.0,3,2,1,99,99,429200.0
220.0,0,0,0,99,99,1106300.0
150.0,5,2,0,7,1,976800.0
350.47,6,6,3,99,99,1036000.0
320.82,4,3,1,99,99,666000.0
410.0,12,5,3,28,4,2294000.0
110.0,3,2,1,13,2,351500.0
260.0,3,4,1,99,99,462500.0
154.75,6,3,0,99,99,425500.0
160.31,0,0,0,99,99,1091500.0
140.0,4,2,0,7,1,999000.0
379.3,8,4,1,33,5,884300.0
490.0,0,0,0,99,99,666000.0
262.0,7,4,1,99,99,740000.0
0.0,0,0,0,99,99,407000.0
345.0,9,5,1,99,99,518000.0
355.92,6,6,0,99,99,2216300.0
350.0,12,7,1,33,5,739630.0
326.0,8,6,2,2,0,2775000.0
155.0,6,2,0,99,99,758500.0
287.0,4,2,1,3,0,1554000.0
589.0,5,3,0,99,99,9620.0
143.0,3,3,1,99,99,721500.0
139.43,7,4,0,99,99,666000.0
245.0,5,2,2,99,99,1472600.0
246.0,5,4,1,99,99,1054500.0
130.25,4,3,0,24,4,366300.0
185.0,0,0,0,99,99,407000.0
180.0,4,2,1,99,99,555000.0
71.0,2,1,0,17,2,73996.0
240.0,6,5,2,33,5,999000.0
185.0,3,4,3,99,99,999000.0
160.0,3,3,2,99,99,536500.0
209.22,4,4,2,2,0,1221000.0
160.0,3,1,0,99,99,1461500.0
239.7,3,2,1,99,99,488400.0
200.0,5,3,2,99,99,832500.0
0.0,0,0,0,2,0,1036000.0
250.0,8,7,4,99,99,1258000.0
270.0,8,5,1,99,99,851000.0
305.0,7,3,1,9,1,1332000.0
317.0,7,3,0,10,1,3071000.0
98.43,3,3,1,99,99,536500.0
247.0,5,3,2,5,0,2220000.0
240.0,0,0,0,99,99,499500.0
217.0,4,3,1,20,3,777000.0
110.0,4,2,1,99,99,270100.0
286.0,4,2,2,28,4,851000.0
320.0,6,3,2,5,0,1480000.0
1200.0,14,18,20,99,99,7363000.0
694.46,0,0,0,99,99,1798651.0
78.0,3,2,0,13,2,303400.0
138.45,3,4,4,99,99,869500.0
255.0,4,4,1,99,99,573500.0
336.56,7,5,1,99,99,1554000.0
200.0,4,1,3,99,99,351500.0
280.0,7,4,2,99,99,828800.0
0.0,1,1,0,99,99,229400.0
285.0,7,4,1,99,99,518000.0
234.56,5,3,2,22,3,1731600.0
119.0,3,3,0,99,99,222000.0
194.0,3,2,2,99,99,499500.0
80.0,3,2,0,99,99,436600.0
200.0,4,2,1,20,3,462500.0
261.0,4,3,0,17,2,625300.0
200.0,8,1,0,99,99,728826.0
449.62,10,6,1,99,99,629000.0
270.0,5,3,1,2,0,1184000.0
88.36,8,4,0,99,99,888000.0
173.3,5,3,0,34,5,481000.0
170.0,4,2,1,1,0,2960000.0
400.0,4,4,4,99,99,1961000.0
340.0,14,4,4,2,0,4440000.0
35.0,2,1,0,99,99,50000.0
137.34,4,1,1,22,3,832500.0
421.0,7,3,2,99,99,721500.0
1800.0,9,4,0,99,99,740000.0
302.14,5,5,1,16,2,647500.0
0.0,0,0,0,99,99,703000.0
183.63,6,3,1,20,3,814000.0
256.0,4,3,2,2,0,2405000.0
120.0,4,4,8,99,99,518000.0
200.0,0,0,0,99,99,555000.0
240.0,4,3,0,13,2,1369000.0
280.0,5,4,0,23,3,1665000.0
200.0,8,4,12,26,4,1073000.0
100.0,0,0,0,99,99,740.0
158.0,4,3,1,16,2,317000.0
294.0,4,2,6,5,0,2109000.0
479.42,9,8,2,99,99,703000.0
291.0,5,5,2,99,99,1369000.0
434.96,21,10,0,20,3,962000.0
231.0,7,7,1,99,99,886150.0
401.0,8,6,3,1,0,1994300.0
115.0,3,2,0,99,99,629000.0
520.11,4,4,4,2,0,8140000.0
596.0,4,5,4,99,99,3145000.0
403.6,5,2,0,99,99,180000.0
256.2,5,5,3,99,99,1295000.0
206.28,7,6,8,25,4,1387500.0
164.0,4,3,1,99,99,499500.0
273.83,6,4,1,23,3,1295000.0
169.0,12,3,1,22,3,551300.0
285.0,10,2,0,99,99,499500.0
119.0,6,3,0,99,99,351500.0
201.62,7,2,0,99,99,555000.0
400.0,8,5,2,7,1,1842600.0
300.5,6,4,0,13,2,1332000.0
400.0,6,6,6,99,99,1850000.0
254.51,6,3,1,2,0,925000.0
85.92,1,1,1,99,99,259000.0
275.0,5,6,4,2,0,3052500.0
438.0,9,6,2,34,5,814000.0
330.0,7,5,1,99,99,1073000.0
375.0,5,2,1,10,1,1764900.0
275.0,7,3,2,2,0,1554000.0
224.0,4,5,0,99,99,695600.0
280.0,6,6,3,26,4,606800.0
216.0,4,2,1,99,99,481000.0
113.68,4,2,0,99,99,477300.0
272.0,0,0,0,99,99,958300.0
157.0,0,0,0,22,3,1073000.0
380.0,9,7,2,99,99,999000.0
127.0,5,2,1,0,0,1106300.0
243.58,6,4,1,99,99,1102600.0
110.0,4,1,0,99,99,185000.0
200.0,6,4,3,32,5,1554000.0
360.0,6,4,0,99,99,551300.0
425.0,5,10,1,99,99,925000.0
128.1,1,1,0,32,5,2923000.0
200.0,7,2,0,26,4,721.0
340.0,8,9,0,99,99,962000.0
510.0,14,5,1,99,99,2035000.0
100.0,4,2,0,17,2,185000.0
0.0,6,3,1,99,99,925000.0
174.0,4,3,2,99,99,580900.0
480.0,15,14,1,99,99,514300.0
315.37,7,1,3,4,0,1842600.0
310.2,5,3,2,5,0,1665000.0
174.0,4,3,2,99,99,588300.0
174.0,4,3,2,99,99,610500.0
174.0,4,3,2,99,99,714100.0
150.0,0,0,0,99,99,364450.0
0.0,8,4,1,99,99,777000.0
200.0,4,3,6,99,99,666000.0
240.0,4,5,1,99,99,425500.0
180.0,6,5,2,99,99,518000.0
180.0,7,2,0,99,99,318200.0
515.0,6,4,2,1,0,4255000.0
280.0,5,4,3,99,99,1295000.0
244.0,3,3,1,99,99,621600.0
250.0,6,4,1,9,1,1221000.0
200.0,4,2,1,99,99,492100.0
343.05,4,5,2,99,99,740000.0
83.0,4,2,2,25,4,518000.0
160.0,2,2,0,99,99,351500.0
342.95,8,8,1,99,99,1110000.0
73.0,0,0,0,2,0,481000.0
268.63,7,2,2,2,0,1480000.0
123.9,5,3,2,99,99,370000.0
0.0,12,14,0,3,0,5550000.0
406.0,3,2,2,99,99,1073000.0
238.66,4,4,2,99,99,1091500.0
111.0,1,1,1,99,99,173900.0
250.0,5,3,0,28,4,1406000.0
87.0,3,2,1,16,2,233100.0
99.89,3,2,1,16,2,255300.0
365.0,5,4,2,2,0,2405000.0
208.0,5,5,2,99,99,1657600.0
407.91,10,8,1,20,3,1036000.0
500.0,7,5,8,99,99,1036000.0
113.0,2,1,0,99,99,284900.0
175.2,6,3,0,99,99,255300.0
180.13,8,6,1,17,2,925000.0
207.35,6,2,1,2,0,1480000.0
250.0,3,2,0,28,4,2220000.0
396.0,5,6,0,99,99,962000.0
174.1,4,3,2,99,99,740000.0
480.0,5,4,0,99,99,1110000.0
181.79,3,3,1,99,99,518000.0
174.1,4,3,2,99,99,621600.0
300.0,6,3,1,99,99,481000.0
360.0,5,5,4,99,99,1424500.0
112.5,4,1,1,99,99,518000.0
250.0,8,6,2,99,99,1147000.0
170.0,4,3,0,26,4,481000.0
150.0,0,0,0,16,2,327450.0
300.0,3,5,4,32,5,1424500.0
208.0,6,2,0,99,99,1110000.0
210.0,3,2,1,3,0,1036000.0
500.0,7,5,4,2,0,4617600.0
180.86,4,2,2,99,99,222000.0
150.0,4,4,2,26,4,662300.0
176.0,2,2,1,99,99,351500.0
187.44,2,2,0,34,5,1054500.0
330.0,4,3,4,99,99,554996.0
525.0,6,4,1,17,2,669700.0
252.0,4,4,3,5,0,1476300.0
238.0,5,4,2,99,99,1357900.0
496.0,5,4,5,99,99,1184000.0
220.0,5,3,1,99,99,462500.0
300.0,4,3,2,99,99,932400.0
400.0,5,5,4,99,99,740000.0
250.0,4,3,1,3,0,1554000.0
120.0,3,0,0,99,99,307100.0
364.65,4,2,2,5,0,2146000.0
172.0,6,1,0,99,99,462500.0
310.0,5,3,1,99,99,1443000.0
270.0,4,3,3,1,0,2035000.0
60.0,3,2,0,99,99,573500.0
160.0,5,2,1,99,99,444000.0
272.02,6,4,1,99,99,462500.0
187.0,5,3,1,20,3,710400.0
161.0,3,3,1,99,99,175750.0
75.6,5,2,1,99,99,950000.0
240.0,8,3,1,99,99,555000.0
160.0,5,5,2,99,99,814000.0
248.22,5,4,1,26,4,462500.0
0.0,10,2,0,99,99,2112108.0
350.0,5,4,4,32,5,666000.0
466.0,0,0,0,11,1,1461500.0
270.0,5,3,2,99,99,444000.0
277.0,4,3,3,99,99,1665000.0
328.0,13,12,1,99,99,714100.0
380.0,5,4,2,4,0,3182000.0
246.85,5,4,1,99,99,2220000.0
385.0,5,5,4,28,4,1047100.0
148.0,3,2,0,9,1,706700.0
280.0,5,2,1,35,5,921300.0
363.2,14,3,1,99,99,736300.0
197.16,3,2,2,99,99,1054500.0
250.0,0,0,0,3,0,1202500.0
240.0,4,3,0,99,99,388500.0
120.0,0,0,0,99,99,250000.0
294.0,8,4,1,99,99,925000.0
570.0,5,4,2,5,0,1776000.0
317.5,6,4,1,99,99,1406000.0
142.5,4,3,0,99,99,321900.0
313.0,10,6,1,99,99,588300.0
400.0,5,4,1,99,99,1924000.0
433.55,10,8,0,99,99,592000.0
240.52,5,3,2,5,0,1406000.0
255.46,5,1,2,1,0,1480000.0
550.0,3,0,2,99,99,2405000.0
120.0,10,4,1,99,99,703000.0
516.0,0,0,0,1,0,3848000.0
293.0,4,3,0,26,4,969400.0
115.0,3,2,2,99,99,647500.0
0.0,6,3,2,99,99,962000.0
300.0,6,3,1,99,99,370000.0
307.81,7,6,3,99,99,296000.0
300.0,5,4,1,2,0,1439300.0
180.0,3,3,2,2,0,1776000.0
240.0,6,2,0,99,99,481000.0
240.0,7,4,0,99,99,629000.0
120.0,6,4,0,99,99,407000.0
180.0,4,4,1,99,99,518000.0
365.0,12,12,1,99,99,425500.0
240.0,6,2,3,99,99,1295000.0
60.0,2,1,0,99,99,218300.0
80.0,2,1,1,99,99,740000.0
150.0,6,3,1,99,99,370000.0
250.0,6,3,0,3,0,1398600.0
750.0,14,6,9,4,0,9990000.0
220.0,4,3,3,25,4,1295000.0
241.25,4,2,1,99,99,580900.0
105.0,2,2,1,99,99,203500.0
120.0,4,3,0,20,3,462500.0
325.5,4,5,2,5,0,1875826.0
200.0,7,3,1,99,99,625300.0
222.0,4,5,1,99,99,1091500.0
250.0,5,3,1,99,99,962000.0
600.0,29,17,2,99,99,1295000.0
120.0,0,0,0,99,99,370000.0
186.0,4,4,2,99,99,662300.0
277.15,4,4,2,5,0,1591000.0
330.0,10,6,1,99,99,777000.0
180.0,4,3,1,99,99,703000.0
106.0,2,2,0,99,99,351500.0
258.8,3,2,2,99,99,1069300.0
144.57,4,3,2,99,99,477300.0
478.0,7,7,4,99,99,1147000.0
0.0,6,6,2,99,99,869500.0
253.99,7,5,0,0,0,1476300.0
360.0,4,4,0,22,3,480630.0
480.0,18,12,0,17,2,1480000.0
198.9,4,2,1,99,99,777000.0
900.0,16,14,0,99,99,925000.0
55.6,3,1,0,16,2,181300.0
210.0,9,5,1,99,99,536500.0
215.0,3,2,0,99,99,545000.0
207.22,5,3,1,99,99,425500.0
205.17,5,3,2,99,99,425500.0
155.5,5,3,3,9,1,2035000.0
266.0,5,3,0,99,99,851000.0
213.0,3,3,0,99,99,875050.0
88.15,3,2,0,99,99,482850.0
118.0,3,1,0,99,99,344100.0
140.0,3,2,1,99,99,403300.0
110.0,3,1,0,99,99,761090.0
190.0,0,0,0,19,3,259000.0
289.6,7,4,0,17,2,610500.0
377.9,8,6,2,10,1,2405000.0
528.0,12,8,1,2,0,1591000.0
257.7,5,3,1,17,2,333000.0
150.0,5,3,0,99,99,388500.0
90.0,0,1,0,99,99,288600.0
183.0,6,6,0,99,99,666000.0
457.2,5,6,2,99,99,5735000.0
430.0,0,0,0,13,2,906500.0
380.0,8,3,2,1,0,1920300.0
350.0,7,4,1,99,99,1054500.0
388.0,3,3,0,99,99,662300.0
536.0,12,4,1,99,99,1295000.0
433.0,6,7,2,1,0,2238500.0
200.0,5,3,4,99,99,666000.0
140.0,4,3,0,34,5,321900.0
160.0,0,0,0,20,3,518000.0
314.0,6,7,4,5,0,4066300.0
216.0,4,3,1,20,3,962000.0
209.0,0,0,0,99,99,1184000.0
500.0,5,5,1,26,4,665630.0
444.0,14,5,1,99,99,1435600.0
285.0,4,3,1,99,99,370000.0
211.76,6,3,1,99,99,925000.0
520.0,12,9,2,99,99,1036000.0
264.37,4,2,1,99,99,666000.0
411.0,12,5,2,99,99,629000.0
424.54,6,3,6,5,0,4551000.0
215.0,5,7,0,23,3,1202500.0
216.0,6,4,1,99,99,667850.0
450.0,16,9,1,99,99,1102600.0
334.0,4,4,2,4,0,2775000.0
180.0,4,2,0,34,5,333000.0
600.0,5,4,2,5,0,1443000.0
230.0,3,2,2,2,0,1665000.0
200.0,4,4,1,99,99,536500.0
200.0,0,0,0,99,99,1017500.0
0.0,0,0,0,99,99,111000.0
224.63,4,3,1,99,99,613275.0
220.0,5,4,2,99,99,758500.0
240.0,8,4,0,99,99,518000.0
240.0,8,2,0,2,0,758500.0
326.0,4,2,3,2,0,2960000.0
400.0,14,5,0,99,99,1073000.0
129.0,5,4,2,99,99,1587300.0
344.6,7,3,1,99,99,588300.0
400.0,8,4,1,99,99,666000.0
298.92,7,4,2,99,99,432900.0
180.0,12,4,1,28,4,310000.0
338.86,7,5,1,1,0,1683500.0
280.0,5,3,0,17,2,584230.0
812.75,10,6,6,5,0,4070000.0
221.96,5,4,2,26,4,1295000.0
204.0,6,2,0,17,2,462500.0
120.0,4,2,1,99,99,584600.0
333.0,7,4,1,1,0,2775000.0
215.0,4,2,2,99,99,721500.0
430.0,10,3,0,20,3,962000.0
425.0,5,5,4,99,99,1069300.0
214.63,4,3,1,99,99,610500.0
100.0,3,2,1,99,99,462500.0
397.02,11,9,0,34,5,551300.0
315.02,4,1,1,16,2,658600.0
374.0,10,7,0,99,99,1202500.0
245.0,12,4,3,99,99,970000.0
519.0,0,0,1,99,99,1850000.0
150.0,4,2,0,17,2,300000.0
90.0,0,0,0,99,99,814000.0
88.3,3,1,1,16,2,588300.0
242.57,5,3,2,23,3,950900.0
633.32,5,3,4,2,0,11100000.0
239.0,6,6,1,99,99,1276500.0
345.61,5,5,4,99,99,2164500.0
320.31,10,6,0,99,99,555000.0
270.0,6,3,1,99,99,703000.0
506.75,5,4,4,2,0,5550000.0
1505.0,8,8,8,99,99,1480000.0
253.05,4,3,3,5,0,2105300.0
272.59,6,5,2,99,99,869500.0
530.0,9,6,4,5,0,3237500.0
1000.0,0,0,0,99,99,1461500.0
285.0,7,4,2,17,2,1102600.0
230.0,4,2,2,99,99,980500.0
855.0,8,8,6,32,5,8602500.0
170.0,4,3,0,99,99,444000.0
581.0,0,0,0,4,0,2775000.0
341.54,9,6,0,99,99,703000.0
78.96,7,7,0,99,99,691900.0
90.0,3,2,0,99,99,362600.0
740.0,10,7,3,4,0,2734300.0
277.0,5,4,1,2,0,2997000.0
322.54,3,3,4,32,5,1809300.0
89.92,4,2,1,99,99,280000.0
101.25,3,4,2,99,99,984200.0
76.49,0,0,0,99,99,322632.0
274.0,5,4,3,99,99,1295000.0
250.0,7,4,2,99,99,536130.0
56.0,1,1,0,99,99,351500.0
301.46,5,5,1,99,99,721500.0
196.9,6,4,1,17,2,684130.0
30.0,2,1,0,99,99,129130.0
210.0,1,1,0,99,99,610500.0
197.5,4,1,1,16,2,240500.0
168.0,3,3,1,2,0,1313500.0
550.0,15,10,0,99,99,1295000.0
512.0,4,3,0,25,4,999000.0
369.0,6,6,4,5,0,1591000.0
45.0,2,1,0,99,99,40000.0
265.0,3,2,2,2,0,1698300.0
353.73,5,5,3,99,99,814000.0
200.0,9,4,1,99,99,1406000.0
202.0,4,3,0,22,3,2220000.0
72.0,8,4,0,99,99,251600.0
835.76,11,4,4,34,5,1665000.0
400.0,15,8,0,99,99,628630.0
210.0,6,3,3,99,99,1221000.0
152.0,4,2,0,99,99,610500.0
480.0,17,4,0,99,99,591630.0
81.0,4,4,0,33,5,629000.0
215.0,6,5,1,99,99,1332000.0
340.0,10,5,1,99,99,980500.0
168.0,5,3,2,99,99,703000.0
277.56,4,5,10,99,99,1443000.0
230.0,5,3,2,99,99,480630.0
200.0,6,4,1,22,3,855932.0
244.0,3,3,2,22,3,2220000.0
91.52,3,3,0,99,99,314500.0
258.26,5,3,2,99,99,2516000.0
195.41,5,5,1,2,0,1065600.0
285.0,4,2,0,99,99,333000.0
315.8,8,6,3,99,99,1332000.0
350.0,4,5,3,3,0,3219000.0
350.0,9,6,2,99,99,3145000.0
395.0,7,6,3,1,0,2257000.0
251.0,4,2,3,99,99,740000.0
291.48,3,2,2,2,0,5032000.0
322.0,5,2,1,99,99,1602100.0
250.0,4,2,2,99,99,1073000.0
355.0,8,8,1,20,3,1221000.0
317.0,4,3,1,9,1,1776000.0
286.0,4,3,2,2,0,3663000.0
280.0,5,2,1,17,2,481000.0
259.51,4,4,0,99,99,388500.0
400.0,16,6,0,99,99,999000.0
240.0,3,2,1,99,99,621600.0
120.0,3,2,0,99,99,362600.0
228.45,0,0,0,99,99,1073000.0
300.0,12,5,0,99,99,740000.0
250.0,5,3,2,5,0,2183000.0
161.0,3,2,0,99,99,250000.0
233.16,5,3,2,2,0,1424500.0
280.0,12,6,0,9,1,1887000.0
330.0,6,4,3,3,0,1887000.0
256.45,11,6,0,9,1,1091500.0
135.7,3,3,3,99,99,1184000.0
250.0,5,3,0,99,99,314130.0
750.0,12,10,2,99,99,3330000.0
445.65,5,5,3,26,4,2127500.0
210.0,6,4,0,25,4,333000.0
287.0,6,4,2,2,0,1369000.0
368.0,15,5,0,17,2,814000.0
250.0,4,4,2,5,0,1807450.0
300.0,4,4,2,2,0,3570500.0
0.0,4,2,1,25,4,555000.0
512.0,7,6,1,99,99,1850000.0
733.6,4,4,5,5,0,5735000.0
200.0,5,5,1,99,99,647500.0
250.0,4,3,4,99,99,943500.0
280.0,4,3,1,16,2,444000.0
1130.77,16,18,2,3,0,7770000.0
316.98,5,4,6,25,4,1110000.0
459.0,6,5,4,99,99,740000.0
150.0,3,2,2,99,99,277500.0
393.3,5,5,4,1,0,2294000.0
190.0,4,2,0,99,99,662300.0
220.0,6,5,1,99,99,573500.0
320.0,12,4,1,17,2,499500.0
283.63,8,3,0,99,99,333000.0
558.4,13,4,1,2,0,3145000.0
180.0,4,2,2,99,99,481000.0
399.03,12,7,2,22,3,1036000.0
461.61,5,4,1,99,99,2035000.0
360.0,8,4,2,99,99,562400.0
406.3,4,2,3,5,0,1961000.0
380.0,8,6,1,28,4,888000.0
150.0,5,3,1,99,99,295630.0
112.17,3,2,0,17,2,466200.0
160.0,2,3,0,16,2,351500.0
130.0,3,3,0,99,99,851000.0
205.0,4,3,0,99,99,480630.0
136.0,2,2,1,26,4,277130.0
308.01,4,3,2,5,0,1350500.0
200.0,6,3,1,99,99,1106300.0
120.0,4,4,1,99,99,240500.0
400.0,4,0,1,99,99,1517000.0
124.0,3,1,1,22,3,814000.0
276.0,4,2,2,5,0,1406000.0
267.51,5,3,2,20,3,906500.0
400.0,10,4,4,99,99,1017500.0
240.0,0,0,0,34,5,1369000.0
390.0,6,5,6,3,0,3700000.0
420.0,5,4,3,4,0,2072000.0
285.0,7,4,0,35,5,666000.0
274.77,5,2,0,99,99,425500.0
265.0,4,1,2,2,0,1776000.0
300.0,12,5,2,16,2,447700.0
115.0,4,3,0,10,1,647500.0
420.0,9,6,1,25,4,1480000.0
160.0,3,2,4,3,0,2701000.0
347.73,6,7,6,5,0,6105000.0
196.7,4,2,1,99,99,510600.0
180.0,5,3,1,99,99,270100.0
354.0,4,3,0,33,5,129130.0
500.0,2,4,1,99,99,1106300.0
220.0,4,7,0,99,99,296000.0
240.0,3,2,1,17,2,610500.0
200.0,6,2,1,99,99,425500.0
266.0,3,3,3,26,4,1246900.0
325.0,4,5,0,99,99,814000.0
677.73,5,6,6,2,0,2941500.0
250.0,0,0,0,99,99,1110000.0
480.0,5,5,0,99,99,1147000.0
586.0,6,3,2,3,0,3071000.0
33.33,2,1,0,99,99,45000.0
260.0,10,3,1,17,2,425500.0
420.0,4,4,1,4,0,5550000.0
140.0,5,4,1,99,99,481000.0
397.0,5,4,4,2,0,6216000.0
186.05,6,2,1,99,99,1361600.0
181.0,4,4,2,99,99,551300.0
267.0,2,2,0,99,99,666000.0
564.53,7,7,6,5,0,2664000.0
100.8,4,3,2,99,99,444000.0
419.15,6,3,3,99,99,1776000.0
242.32,4,5,1,5,0,1961000.0
398.0,6,6,3,99,99,1554000.0
115.0,4,3,0,99,99,222000.0
224.2,4,2,2,99,99,1295000.0
160.0,3,1,2,23,3,518000.0
453.5,5,4,5,3,0,2035000.0
750.0,15,13,0,99,99,1184000.0
320.0,4,5,4,99,99,592000.0
320.0,9,4,1,35,5,1017500.0
229.3,6,3,3,99,99,573500.0
1850.0,3,3,7,5,0,19610000.0
110.0,2,1,0,99,99,177600.0
436.06,6,4,2,99,99,1720500.0
565.0,11,11,10,32,5,6845000.0
620.0,6,6,4,5,0,5920000.0
300.0,10,8,6,5,0,9250000.0
300.0,3,3,4,32,5,1161430.0
160.0,3,2,1,16,2,292300.0
165.69,4,4,3,99,99,1295000.0
200.0,7,4,0,99,99,925000.0
140.0,0,0,0,99,99,610500.0
198.0,8,4,0,99,99,999000.0
0.0,0,0,0,26,4,333000.0
368.0,4,7,0,99,99,721500.0
205.0,5,5,4,26,4,1017500.0
200.0,8,8,2,32,5,1369000.0
324.14,6,3,0,99,99,999000.0
60.0,2,1,1,99,99,436600.0
233.0,6,3,0,99,99,388500.0
467.0,6,4,4,5,0,6216000.0
160.0,8,6,1,99,99,1110000.0
396.5,6,4,3,4,0,4070000.0
294.0,3,3,1,5,0,1165500.0
255.0,6,5,1,99,99,425500.0
300.0,4,4,4,99,99,481000.0
300.0,4,4,4,99,99,518000.0
220.0,4,4,1,1,0,2201500.0
620.0,6,5,3,5,0,3515000.0
208.0,3,3,1,99,99,740000.0
417.0,4,4,2,5,0,1443000.0
290.0,9,6,0,99,99,333000.0
98.01,0,0,0,19,3,1387500.0
247.0,3,3,2,2,0,1295000.0
250.0,6,4,6,99,99,740000.0
438.07,10,5,1,99,99,1258000.0
296.0,4,3,2,99,99,628630.0
250.0,4,2,7,99,99,2294000.0
175.0,5,5,2,99,99,666000.0
300.0,10,4,0,99,99,592000.0
113.0,4,4,1,99,99,1036000.0
221.7,4,2,0,99,99,1332000.0
230.0,5,3,1,2,0,1221000.0
250.0,5,4,1,2,0,895400.0
240.0,7,3,2,99,99,666000.0
223.0,6,2,1,99,99,270000.0
220.0,3,4,1,9,1,2701000.0
360.0,8,4,1,99,99,536500.0
239.06,5,4,2,1,0,1998000.0
259.0,4,3,2,99,99,1254300.0
206.0,4,5,1,20,3,666000.0
280.0,4,2,2,5,0,1776000.0
229.1,4,3,2,2,0,1812630.0
148.56,0,0,0,99,99,481000.0
195.0,3,2,0,99,99,236800.0
315.0,4,4,4,99,99,869500.0
120.0,0,0,0,99,99,592000.0
265.46,6,3,0,99,99,610500.0
108.0,3,2,0,99,99,333000.0
400.0,15,10,0,99,99,1017500.0
526.6,12,8,1,99,99,1110000.0
1040.53,14,13,1,13,2,1739000.0
232.0,7,3,1,99,99,814000.0
340.0,10,6,1,17,2,740000.0
220.0,5,3,2,2,0,1850000.0
420.0,10,6,0,99,99,536500.0
150.0,2,1,0,99,99,259000.0
370.0,5,5,6,26,4,1443000.0
162.0,0,0,0,99,99,703000.0
260.0,1,1,0,99,99,344100.0
410.0,3,3,6,1,0,4773000.0
245.0,4,3,1,99,99,518000.0
382.71,9,12,1,34,5,777000.0
360.0,7,6,3,99,99,1032300.0
320.0,0,0,0,99,99,1036000.0
278.0,0,0,0,99,99,1258000.0
382.0,5,3,5,32,5,2627000.0
350.0,4,5,5,99,99,1624300.0
200.0,0,0,2,22,3,740000.0
27.08,1,1,1,99,99,90000.0
0.0,10,7,0,99,99,555000.0
30.0,2,1,0,99,99,120000.0
151.0,4,4,2,99,99,662300.0
300.0,5,3,3,9,1,1550300.0
245.0,4,2,0,34,5,777000.0
660.0,6,6,3,5,0,4070000.0
0.0,0,0,0,99,99,118400.0
150.0,0,0,1,16,2,203500.0
76.0,3,2,2,99,99,462500.0
635.1,5,5,4,5,0,4329000.0
174.1,4,3,2,99,99,547600.0
572.43,6,6,4,5,0,5550000.0
100.0,2,1,1,99,99,395900.0
262.56,6,7,2,99,99,921300.0
231.99,4,3,1,99,99,921300.0
125.0,10,5,0,99,99,740000.0
50.0,3,1,0,17,2,122100.0
164.18,6,3,1,2,0,1294988.0
220.0,4,4,1,4,0,2549300.0
265.01,7,3,2,16,2,980500.0
159.0,4,2,1,11,1,1184000.0
600.0,5,6,1,99,99,1106300.0
116.01,4,3,1,2,0,1036000.0
148.45,4,4,2,99,99,506900.0
239.92,3,3,0,99,99,647500.0
200.0,4,7,3,99,99,969396.0
176.0,3,2,1,99,99,314500.0
107.76,0,0,0,99,99,259000.0
230.0,3,2,1,99,99,647500.0
273.67,4,4,5,5,0,2405000.0
150.0,3,1,0,1,0,1369000.0
